ไหนบอกไม่ชอบกินบาบิก้อนไง!!,neg
อยากกิน ก้อรีบหายดิอิเน่า🤣,neg
อยากกินแต่ภูเก็ตไม่มีเสียใจ,neg
อยากสายปิ้งแต่เมืองกาญ มิมี,neg
อย่างเหี้ย😡😡😡ตำรวจหัวควย,neg
อย่าไปกินเลย ขาดทุน ม่ายของ,neg
อย่าไปซื้อแดกครับ เมาชิบหาย,neg
อห.ผ้าอนามัยแดกหมอยกู😭😭😭,neg
ออเจ้า ต้องเสียค่าชุดไทยยนะ,neg
ออนิวดีแมคออโต้อืดทำไงคับ15,neg
อะไรก็ได้ที่ไม่ใช่สเมอร์นอฟ,neg
อะไหล่ แพง เกิน honda. ครับ,neg
อันนี้ถูกกว่า hoegarden 555,neg
อาทิตย์นี้ไม่ว่างน่ะจร๊ะ อด,neg
อิเหี้ยออมทำกูอยากกินเอ็มเค,neg
อีเหี้ย โครตเสียดายเงิน -.-,neg
แอดมินเดอะเฟสช็อปแม่ง 55555,neg
โอยยยยยย นีเวียยยยยยยยยยยยย,neg
ไอ้ใครพิมพ์สมน้ำหน้าตะกี้นะ,neg
555 บ้าบออออตังค์หมดละไม่ใช่,neg
5555 กินอย่างอื่นฟ่า รอบหน้า,neg
5555 คือมันไม่ถูกปากกูเลยอ่ะ,neg
5555 มึงกุถึงบ้านเงินหมดพอดี,neg
GTRอัลลัยหน้าตายังกะnissan Z,neg
Kulov มันแรงเกินบอกได้เลยอวก,neg
ก็คิดว่าจะเปย์ คุณหลอกดาว555,neg
ก็บอกว่าไม่อยากกินเอ็มเคคคคค,neg
กลิ่นแสงโสมเมื่อคืนขมคอมากอะ,neg
กุเกลียดยูเบียร์ รสชาติเหี้ย,neg
กุยอมใช้ผ้าอนามัย ดีกว่า 555,neg
ขั้นต่ำสูงจังครับ ขอบคุณครับ,neg
เข็ดแล้ว..กับนิสสันประเทศไทย,neg
ค่าชุดไทยแพงกว่าส่วนลด555555,neg
ค่าเช่าแพงกว่าค่าแดกอีก55555,neg
คือเบียร์ยูมันไม่อร่อยไง -3-,neg
คือเอ็มเคมันแพงไง 5555555555,neg
"คุณก็รู้ ""ที่นี่ประเทศไทย""!!",neg
แง ฝีเนื้ออออออ จัวววว กินฝี,neg
จริงๆมึงปวดท้องหิวใช่มั้ย555,neg
ชวนสา ก็ไม่มีใครอยากจะไป เซง,neg
เชียงราย มีแต่หมู ของน้อยมาก,neg
ใช่คะไม่อิ่มเลยแพงมากด้วย 😔,neg
โซนตาก โซนกำแพงเพชร มีไหมค่ะ,neg
ดีนะเกิดมาไม่เคยเข้าบาบีก้อน,neg
ดูแค่รีวิว ผมว่าคงขอผ่าน แย่,neg
เด๋วนี้ นาวาร่า ก็ด้วยนะครับ,neg
แดกละไง...ไม่ใช่รสชาติของเรา,neg
แดกลีโอราคาไฮเนเก้นมานานแร้ว,neg
ได้ค่ะ 5555555 ชุดนี้แพงเนอะ,neg
ตากูบวมตั้งแต่แก้วแรก 55555',neg
ตาดีตาเสียก ธรรมดา 555555555,neg
แต่มีหนอง ??? จากผลอ่านพยาธิ,neg
แต่สปายทำรสไรมาก็ไ่ค่อยอร่อย,neg
แต่เหมือนในชีทเรียนเลยค่ะ555,neg
ถามว่านี่ใช้นีเวียมั้ย ก็ไม่,neg
ถ้าเสียหมื่นนึงก็ไม่ได้กิงนะ,neg
ทางโน้นก็ให้มาเล่นทางนี้ T-T,neg
ทำไมโซฟีคูลลิงเฟรชถึงไม่เย็น,neg
นาวาร่าครับ ติได้เพราะเคยใช้,neg
น้ำสิงห์รสชาติแดกไม่ได้จริงๆ,neg
บริการแย่มากก เป็นหมอได้ไง😤,neg
บางกว่า กระดาษ ก็ เจอ มาแล้ว,neg
บาบีก้อนนนนนนนนนนพยาธิว่ะมึง,neg
เบื่องหลังคาบสั่งห้ามออกสื่อ,neg
ประเทศมากก่าที่ล้าหลัง😅😅😅,neg
ปวดหัวตึบๆเพราะกินสปายแน่นอน,neg
ป้ายแดงก้อแค่ยาริส นึกว่าBMW,neg
โปรไม่โดนเลย เดือนนี้คงอดกิน,neg
ไปกินมาไม่เห็นเหมือนในรูปเลย,neg
ผมขับ 2017 ไม่ดังเท่ารีโว้นะ,neg
พรบคู่ชีวิต คือมึงกั๊กหาอะไร,neg
พอๆ กันเเหละ แพงกว่านิดเดียว,neg
พอก่อน น้ำตาลเต็มตัวแล้ว!!!!,neg
พะอัพในโฆษณาการ์นิเย่แม่ง แง,neg
พากุพักก่อนกะดีน่ะ. อ้วนหลาย,neg
เพื่อนนี่ก็กินสิงห์กันไม่ได้,neg
แพงไม่กิน หมูบาง ไม่มีตัง จน,neg
แพ้ผ้าอนามัยไปอีก #โอ๊ยชีวิต,neg
มันหายกันได้ด้วย พนง เทพ มาก,neg
มิว Xก็เป็น เห็นด้วยอย่างแรง,neg
มีแต่ของอ้วนๆ ไม่เอาด้วยหรอก,neg
มีออเดอร์โดนัทหัวใจอีกละ T_T,neg
แม่งบรรยายซะกูคอแห้งเลย 5555,neg
ไม่ อารมณ์ไม่ดี เหมือนหน้าตา,neg
ไม่ค่ะ มันขม กินแล้วผื่นขึ้น,neg
ไม่ใช่พยาธิแต่มันคือฝี 55555,neg
ไม่อร่อย 😂 กินน้ำใสปกติเถอะ,neg
ยังกล้ากินอยู่รึป่าววววววววว,neg
ราคาแพงเกินไปพอๆกับ vios เลย,neg
รีโว่ เนี่ยนะหล่อ 😆😆😆😆😆,neg
เราก็ใช้โซฟีค่ะ แต่ทำไม...😂,neg
เราแพ้ครีม snail whiteอ่ะค่ะ,neg
ลาก่อยบาบีก้อน;-; ว่าจาไปกิน,neg
วันนั้นกินไปแล้วไง เลี่ยนๆวะ,neg
วันเสาร์มันหมดโปรแระมั้ง5555,neg
วีโก้มันร่อนครับ.หย่าขับเร็ว,neg
เวรกรรมเลยมาตกกับผู้บริโภคไง,neg
ไว้มาอีก ไม่กินleo เนาะ อิอิ,neg
สวยกว่า..แอคคอร์ด..และแคมรี่,neg
สาขาเซ็นปิ่น ที่เกิดเรื่องอะ,neg
สามัญชน แต่ให้ใช้คำราชาศัพท์,neg
เสียใจ สาขานราน่าน ปิดบริการ,neg
แสงโสมแบนเดียวทำอะไรกูไม่ได้,neg
ใส่ผ้าอนามัยแบบสอดไม่ถนัดเลย,neg
หนักสุด คือ นาวาร่า กับฟอร์ด,neg
หน้ากาก แสงโสม @ STAY Ekamai,neg
หม่าล่ากลิ่นเครื่องเทศฉุน 😁,neg
โหบุหรี่ไฟฟ้า นึกว่าฆ่าคนตาย,neg
ให้ควายถือกฏหมายก้งี้แหละคับ,neg
อยากกินเบียร์จุงไม่เอาช้างนะ,neg
อิสัดดด มะต้องกิน เลิกคบด้วย,neg
เอาผลวิจัย เหี้ยงไส่หน้าแม่ง,neg
เอิ๊ป เอิ๊ปเราลดความอ้วนอยู๊,neg
ไอ้สังคมอักเสบมันโหนกระแสอีก,neg
11.01หมดแล้ว ทำการลบแอปได้จ้า,neg
2กรม1แบน พังง แสงโสมอย่างแรงง,neg
55555 แสงโสม กลิ่นแรงงงงง่าาา,neg
mazda cx 5 น้ำดัน ปัญญาโลกแตก,neg
Mazda ออกแบบเลียนแบบ Maserati,neg
Nissan รถห่วยไม่ทนเลยขายไม่ดี,neg
ก้อนใจร้าย ไม่มีชื่อไทยเลย 😭,neg
กาวผ้าอนามัยดึงหมออ้อย 😂😂😂,neg
กิน 99 ข้างแฮปปี้ไปก่อนล่ะกัน,neg
กินช้างจนเบื่อข้อยอยากลองลีโอ,neg
กินช้างไปสามแก้วเมาทันที พอคะ,neg
กินไม่อิ่ม หมูมันบางง เศร้าาา,neg
กูกลับ 13 แต่ตังไม่มีเด้อ 555,neg
กูจะเลิกแดกบาคาดี้ตลอดกาล!!!!,neg
กูเบื่อกาวผ้าอนามัยว่ะอีเหี้ย,neg
ของหลุด QC อ้ะแกร #BarBQPlaza,neg
ข้าไม่กล้าแต่งชุดไทยไปกิน 555,neg
ควยหมดเขตยามไหนกูไม่ชอบแบบต้ม,neg
ค่าเช่าชุดแพงกว่าค่าของกิน555,neg
แค่บุหรี่ไฟฟ้าก็ระเบิดได้ ...,neg
โคตรเกลียดแท็กซี่สูบบุหรี่อ่ะ,neg
เงินในกระเป๋าอ่ะไม่ไหวแล้ว555,neg
จริงมันก็มีพิษทำไมไม่ห้ามครับ,neg
จะกินฮอตพอทนึกถึงมึง ไม่กินละ,neg
จะมาเมาSPY ไม่ได้นะ...ดูกากงะ,neg
เจอลีโอป๋องสองร้อยแดกไม่ลงเลย,neg
ช่วงนี้เลิกกินช้างชั่วคราว555,neg
ช่วงหลังไม่ได้ไปกิน mk เลยจ้า,neg
ใช้ได้เดือนกว่าหน้าจอเสียแล้ว,neg
เซ็นทรัลรันตราธิเบศ เลยยยครับ,neg
ดาราขาย dr.jill เว่อวี่ว่าาาา,neg
ดีกว่าโจมาโลนละกันน้ำตาเล็ดอะ,neg
ดีนะเป็นฟอร์ด ถ้าวีออส เละ!!!,neg
ดีแล้วยู เบียร์ไม่อร่อย 55555,neg
ดูดีกว่า Yaris นะ มุมมองของผม,neg
ได้เยอะจนแบบกุไม่เอามาสด้า2ละ,neg
ตร ก็แบบนี้ไช้ กม ข่มขู่รีดไถ,neg
ตอนนี้ลีโอก็แดกๆไปเถอะอีเหี้ย,neg
แต่ ไม่ทุกสาขา .. เสียตรงนี้*,neg
แต่ถามเงินในกระเป๋าพี่ด้วยยยย,neg
แต่อยู่พรรคเทพเทือกคือจบ #lrt,neg
ถ้าเจอในบ้านไม่ยึดบ้านเลยหรือ,neg
ถึงว่าเเถมแป้งทาร์ต เซ็งเลอออ,neg
ทำไมกิน u beer ไม่อร่อยแล้ววะ,neg
นส. ยังไม่อ่านเลยสัส ไม่มีฟีล,neg
น้องอิง คำแพงขอพาเด็กไปได้ไหม,neg
นัดหมาย เราไม่ชอบขัดใจใคร 555,neg
น่าตบจิง ไอคนนี้ 😤 พาเสียตัง,neg
นึกว่าจะลดหมู แต่ลดเป๊ปซี่ 😆,neg
บาบีก้อน(สาคู) สาคูใส้หมู หุๆ,neg
บุหรีไฟฟ้า ทำให้รัฐเสียรายได้,neg
เบลล์ ไม่ชอบกินผัก สาธุพันรอบ,neg
เบียร์ช้างขวดละ120 แพงยุนะค่ะ,neg
เบียร์ช้างไมรสชาติแย่ขนาดนี้.,neg
เป็ดเอ็มเคให้น้อยลงทุกวัน ...,neg
เป็นเบาหวานไง กินโค้กไม่ได้🙄,neg
ผมยังยืนยันทำเกินกว่าเหตุครับ,neg
ผมละเสียดายตรงบิ๊กซี่อ้อมใหญ่,neg
ผ้าอนามัยแบบเย็นนี่เย็นจนหนาว,neg
พกเหล้าไปเองได้ป่ะกลัวเจมสันน,neg
พึ่งรู้ว่าตัวเองแพ้ biore ฮือ,neg
แพง ถ้าไม่ลด19บาทไม่ซื้อ55555,neg
แพงกว่า ปาเรโร ฟอร์จูนเนอ อีก,neg
แพ้ผ้าอนามัยเหมือนกันค่ะ 😣😣,neg
มหชัยข้าวใหญ่กว่าปลาดิบอีก555,neg
มั่วแล้วเบียร์ช้างราคาเดิม.55,neg
มีJo Maloneที่สนบ.ดอนเมืองค่า,neg
มีช้างป่ะไม่กินลีโอเด้ออีหล่า,neg
โมเดลการหาเงิน แม่งอย่างตรงอะ,neg
ไม่ๆ สิงห์แพง เลิกกินแล้ว 555,neg
ไม่กล้ากินอ่ะ ผิดพลาดน่ากลัวว,neg
ไม่เคยได้อะไรเลย 😭😭😭😭😭😭,neg
ไม่ใช้โจมาโลน เหอะ !!! 555555,neg
ไม่ใช่เราแน่นอน เราไม่แดก 100,neg
ไม่ต้องหัวเราะเลย เด่วโมโหหิว,neg
ไม่ทันเค้าเลย เข้าไปก็หมดซะละ,neg
ไม่มีกุ้ง ไม่ชอบด้วย ไม่อร่อย,neg
ไม่ไหวล่ะ แม่ น้ำหนักขึ้น5555,neg
ยิ่งออกแบบ ยิ่งขี้เหล่ toyota,neg
ยุคไทยแลนด์​ 4.0 เหอะๆ ตลกว่ะ,neg
ราคานี้ กินแบบบุฟเฟ่เถอะ 5555,neg
รีเจนซี่ ตื่นสบายจริงเหรอ 555,neg
เราควรระวังรถบนทางเท้าใช่มั้ย,neg
ลดพิเศษเเต่ของน้อยไม่ค่อยเติม,neg
ลาก่อนบาบิก้อนแสนรักของชั้น!!,neg
ลาก่อนเบียร์ช้าง...สวัสดีลีโอ,neg
วันนี้จะเอาฮูกาเด้นหมักผมแม่ง,neg
ส่งไม่เห็นขึ้นเลยคะ ทาง inbox,neg
สมชื่อจริงๆๆ ไทยเเลนด์แดนกะลา,neg
สรุปคดีเสือดำ ก็จบที่เงียบหรอ,neg
สำโรงไม่ใช่299. แย่เสียใจสุดๆ,neg
เสียใจทำไมชอบจัดโปรแบบนี้5555,neg
เสียดาย ยารักษามะเร็งทั้งนั้น,neg
หมดตั้งแต่นาทีแรก เว้อละมั้ย?,neg
หมูเขียว พอเอาออกก็ไม่ไปกินละ,neg
อดเลยเห็นมั้ยยย มัวแต่งอแง 😝,neg
อยากยาวอยู่คะ แต่กำหนดเวลา555,neg
อีชิบหาย กูบิดจีวองชี่อีกแล้ว,neg
เอ้า เพื่อนจนมึงต้องเข้าใจ555,neg
เอาใจ คน กรุงเทพ แล้ว ตวจ. ละ,neg
เอาเวลาไปจับยาบ้าดีกว่ามั้ยคะ,neg
เอิ่ม ค่าชุดแพงกว่าส่วนลด 555,neg
ฮอนด้า แอคคอร์ดตราท้ายแบกกุ้ง,neg
=+1 ค่ะ รสชาติต้องปรับปรุงด่วน,neg
5555 แดกลีโอละขี้แตก มีช้างป่ะ,neg
5555 ล่าสุดปิ่นเกล้าก็ไม่อร่อย,neg
55555 ไอเลิฟไทยแลนด์. ถถถถุยยย,neg
Mazda2 มีเสียงดังแต๊กๆ #รถยนต์,neg
show dc คนร้าง และเงียบเหงามาก,neg
ก่อน29 ด้วย อดกินราคานี้แน่ๆ😭,neg
กะลังจะมาเม้นเหมือนกันเลย 🤢🤢,neg
กุว่าตำรวจบางคนก็มีบุหรี่ไฟฟ้า,neg
กูขำ บุหรี่ไฟฟ้า 555 จิงจังสัส,neg
กูไม่แดกอยู่ดี ไม่แดกเนื้อ5555,neg
เกลี้ยงตั้งแต่น่าทีแรกทุกคูปอง,neg
ขอโจ๊กที่ข้นๆ เหมือนกันทุกสาขา,neg
ความจัญไรของประเทศไทยก็งี้แหละ,neg
คือกุชอบกินบาบิก้อนอ่ะ แล้วแบบ,neg
ฆวยแค่บุหรี่ไฟฟ้าหนักขนาดนี้รึ,neg
งดบาบีก้อน จนกว่าจะทำใจได้ ...,neg
จริงจังเว้อกับบุหรี่ไฟฟ้าเนี่ย,neg
จัดแบบนี้ขอเงินหน่อยสิ show dc,neg
จางไปครับ ต้มยำเข้มข้นกว่าเยอะ,neg
ชัดเจน กูเลิกแดกผลิตภัณฑ์สิงห์,neg
ชีวิตคนละแบบ ไม่แปลกที่จะเสือก,neg
เช่าชุดแพงกว่าส่วนลดอีกนะ55555,neg
โชว์ดีซีอีกละหรอ ไปลำบ๊ากลำบาก,neg
เด่วนี้แดกสปาย3ขวดก็เมาละ #rip,neg
แดกแบล็คจนตาหวาน มีเกียรติมาก!,neg
โดนไปแล้ว 4000 ทำอะไรไม่ได้เลย,neg
ได้ค้าบได้ รอพอทจังก่อนน้า T^T,neg
ต่อไปนี้ไม่กล้ากินบาบิก้อนละ😣,neg
ตังค์จะใช้ไปวันๆยังหาไม่ได้เลย,neg
เต้าหู้ชีส แต่ไม่มีแล้วเสียดาย,neg
ถ้ารสชาติแบบสเมอนอฟกูจะปาทิ้งง,neg
ทหารยังมานั่งไลฟขายน้ำยาเลยคับ,neg
ทานโทษนะคะ ไม่กินลีโอ555555555,neg
ทำผลงานอะใกล้สิ้นปีรู้ๆกันอยุ่,neg
ทำไม ysl ของเค้าติดไม่ทนเลยแฮะ,neg
ทำไมยิ่งดึกยิ่งลดspeed อ่าครับ,neg
ทำไมให้น้องโฆษณาผ้าอนามัย.....,neg
น่าใช้ อย่างน้อยก็สวยกว่ายาริส,neg
เน็ตแม่งกากชิปหายเสียอารมณ์จัด,neg
บุหรี่ไฟฟ้าแค่พกก็โดนจับนะครับ,neg
เบียร์ช้างขวด120นี้แพงใหมตอบดิ,neg
เบียร์ช้างนายทุนพรรคอะไรล่ะ555,neg
ปรึกษา inbox ไม่มีใครตอบเลยแอด,neg
ผิดตรงขึ้นภาษีไม่ได้ ไม่ได้ตัง,neg
พยาธิในหมูบาบีก้อนน่ากลัวมากกก,neg
พวกขับ jazz นี่โง่ทุกคนเลยปะวะ,neg
พักนี้เหมือนชีตทุกวัน สัส 5555,neg
พี่กรแม่งเอาฝีหนองให้แดกหวะ 🤔,neg
เพชรบูรณ์ไม่เคยร่วมรายการเลยยย,neg
เพราะชอบแสงโสม ไม่ชอบเหล้าหงส์,neg
เพลงโฆษณาผ้าอนามัยใหม่เหี้ยมาก,neg
แพ้ mk ครับ ไม่มีเป็ดกินไม่ได้,neg
แพ้กลิ่นบุหรี่ไฟฟ้าอย่างจิงจัง,neg
แพทไปรายการไหนก็จะเอาDr.jillมา,neg
มั่วแต่จ้องจะจับแต่บุหรี่ไฟฟ้า,neg
มีกุ้ง สดใหมค่ะ ไป เหมือนไม่มี,neg
มีโปรดีมาก แต่ระงับวอเลท เบื่อ,neg
ไม่น่าสั่งแสงโสมเลยค่าสา อีดอก,neg
ไม่มีสาขา พล ร่วมรายการเลย T_T,neg
ไม่อาวแร้วเพิ่งกินกะอิโจลมาเอง,neg
ลิปมินิetudeแม่งมินิจริงๆ55555,neg
วันนั้นไปแล้ว พนง บอกน้ำซุปหมด,neg
วันนี้ไป บอกว่าหมดโปร คือรัยงง,neg
ว่าจะไม่กินอะไรแบบนี้แล้วนะ 😂,neg
ไว้สิ้นปี ทำกินที่บ้านเถอะ 555,neg
สงสัยชอบกินลีโอมากกว่าสิงห์ 😢,neg
สงสัยพ่อมันเป็นมะเร็งตายแหง๋มๆ,neg
สัส กูแดกเหล้าสเมอนอฟ สติเตลิด,neg
สาขาชัยภูมิน่าจะเข้าร่วมบ้างนะ,neg
เสียใจด้วยเจ้ เพื่อนไม่กิน 285,neg
แสงไหนก็ไม่ดีต่อใจเท่าแสงโสม🤝,neg
หาซื้ออินนิสฟรีวนวไม่ได้ ท้อใจ,neg
เหล้า 285 อย่าใส่หง หงกลิ่นฉุน,neg
อีกเรื่องกูกินแสงโสมไม่ได้! 😭,neg
อีเวน ประเด็นคือรักบาบิก้อนมาก,neg
เอ็มเคทำ joox กูค้าง 2 รอบแล้ว,neg
เอ่อmamondeแม่งติดจริง ต้องยอม,neg
ฮอนด้าไทยแม่งควายไม่นำเขามาขาย,neg
โฮมโปรเพชรบูรณ์ ไม่เข้าร่วมเลย,neg
=+1คับบ เดี๊ยวนี้ไม่อร่อยเลย 😭,neg
smirnoff นี่แม่งกระทิงแดงสัสๆๆๆ,neg
U beerไม่เมาเลยเด้อ น้ำเปล่าสุด,neg
ก้อ นิชดา เกินสะแล้วมั้งจันเจ้า,neg
กะจกห้องน้ำใสเกีนไป เกือบจะเหัน,neg
กะทะรุ่นใช้ช้อนตักมิได้นิ .....,neg
กิกิ คนละ 300เลยง่ะ แพงยุเด้อออ,neg
กินเบียร์ยูทีไร เมาเป็นหมาทุกที,neg
กี่โปร ... กี่โปร ก็ยังไปไม่ถึง,neg
กูได้แสงโสมจริงด้วย อีเหี้ยยย😂,neg
ไก่เค้าสดจริงค่ะ สดจริงๆ 😡😡😡,neg
ของแถม Innisfree แม่งดีสัส ร้อง,neg
ของแถมที่อินนิสฟรีก็หมดเก่งจริง,neg
ข่าวบาร์บีก้อนทำนี่จะอ้วกทุกรอบ,neg
ค่าชุดน่าจะแพงกว่านะเจ้าค่ะ5555,neg
คิดเงินคิดครบทำไมส่งของไม่ครบคะ,neg
จริงครับพ่อค้าแม่ค้าขาดจันยาบัน,neg
จะไม่กินเบียร์ยูละ โคตรไม่อร่อย,neg
ใจน้องบางยิ่งกว่าหมูสไลด์เอ็มเค,neg
ใช่55555 งงงกับคนจัดโป ใช้ไรคิด,neg
ใช้sulwhasooแล้วหน้ากูขาวชิบหาย,neg
ซื้อช้างแดกง่ายกว่าอีสัส 555555,neg
เซเว่นนี้ไม่มีsmirnoffป๋องขาวอะ,neg
โดนมานุดป้าแซงคิวแท็กซี่ อีควาย,neg
ตามครับ..เพราะใช้ Honda. อยู่..,neg
แต่คือกุหิวไง. สัส. แท้กมาพาหิว,neg
แต่ตอนนี้กินฟูลมูนไปก่อนนะอีสัด,neg
ถ้าแพงขนาดนี้ ฟอจูนเนอร์ ดีกว่า,neg
ท่านว่าค่าชุดน่าจะแพงกว่าเจ้าคะ,neg
ทำซัลวาซูลตกแตก เสียใจมากอะ ฮือ,neg
ที่ชัยภูมิไม่ได้ร่วมรายการหรอคะ,neg
น้องไม่ซื้ออินนิสฟรีให้ ร้องไห้,neg
น้องยังกินพวกทะเลไม่ได้อ่ะ ฮือๆ,neg
น้องว่าแจ็คแดเนียลมันไม่ตะหล่อย,neg
น่าจะหยุดบังคับใช้กฎหมายไว้ก่อน,neg
นิสสันจะเปลี่ยนโฉมทุก 100ปี ถถถ,neg
บีเฟสต้าที่ว่าอ่อนโยนกุก้แพ้ค่ะ,neg
"บุหรี่ไฟฟ้า ประกัน100,000 โอโห้",neg
เบียร์ช้างขวดละ 120บาท !!!!!!!!,neg
เบื่อ show dc ที่สุด กูเบื่ออออ,neg
เบื่อฉิบหายผ้าอนามัยหวงกาวเนี่ย,neg
ไปซื้อ 10ชิ้นก็ไม่เห็นลดงงใจ 😔,neg
พร้อมเมื่อพวกมันสูญพันธ์ไงเเจ๊ะ,neg
แพ้กานิเย่ทุกอันเลยจ้า #หน้ามัน,neg
ไฟ Revo ปวดตามากเลยครับโดนทีนึง,neg
ภาพหมูบาบีก้อนติดตามาก เอื้อออ~,neg
มันเกี่ยวกับภาษีที่จะหดหายล้วนๆ,neg
มีใครเอียนไทอิน dr. jill มั่งคะ,neg
ยึดรถ 5 5 5 ไอสัสแค่บุหรี่ไฟฟ้า,neg
รู้แต่ว่าเบียร์ยูกากสัสๆเลยครับ,neg
ลดแค่เป็ปซี่มะ ไหนบอกว่าเบื่อละ,neg
ลพบุรีไม่ร่วมมม ไปมาเหมือนกัลล์,neg
เลิกกิน เลิกติดตาม 👎👎👎👎👎👎,neg
วันนี้ม่เหนน้ำจิ้มแจ่วเรยค่ะแอด,neg
สาขาซีคอนปิดปรับปรุงนานนนนจังคะ,neg
สุดยอดครับรถดีมาก hrv โดนแซงแน่,neg
หมดแล้วค่ะยังไม่ทันเชคเลย😭😭😭,neg
หวังว่า show dc คงไม่ตุ๋นเราอีก,neg
หัวค่ดเหม็นบาร์บีกอน ฟ้าคคคคคคค,neg
หายเงียบเลยแอด เมนท์แรกละหายยาว,neg
หิวสัสตอนนี้ กำลังแดกข้าวต้ม555,neg
เห็นเปิดตัว Revo ก็พอเดาออกครับ,neg
เหมา อิเหี้ยยยน อินนีสฟรี!!!!!!,neg
อยากกินนนน แต่ที่แฟไม่มีแม็คอ่ะ,neg
ออข้าไม่ได้ใจร้ายออข้าไม่มีเงิน,neg
อ่านแถลงบาบีคิวพลาซ่าละหงุดหงิด,neg
เออแต่ก็จริง แสงโสมเหมือนแดกกาว,neg
เอ้าเล่ทไม่มีโจมาโลน แงงงงงงงงง,neg
Breezer 250.- ก็มาาาาาา ... 😂😭,neg
กระทะดำ หมูติดเตาตลอดๆ #bbqplaza,neg
กินคริสตัลเหมือนกัน เลิกกินสิงห์,neg
กูจะแพ้ผ้าอนามัยจริงๆหรอ ควยเด้อ,neg
เกลียดดดดด ไม่เข้าใจกูววว 🙄🙄🙄,neg
ข่มขืนปรับ4หมื่น อ่ะโห😂😂😂😂😂,neg
ข้าวผัดกระเทียมไม่อร่อยเลยค่ะ ><,neg
ค้นพบแล้วว่าแดก285ไม่ได้จริงๆ...,neg
เคยลองสเมอนอฟ สีดำมันไม่อร่อยอ่ะ,neg
จัดโปรทานได้ยากเย็นเสียเหลือเกิน,neg
จุกอก กันไป กลืนไม่เข้าคายไม่ออก,neg
ชัดเจนมาก เอาเปรียบผู้บริโภคสุดๆ,neg
ดอยสุเทพน้องง ไปหมดแล้วววว #pm25,neg
ดีที่ไม่ได้กินบาบิก้อนนานแล้ว.🤨,neg
เด็กผี ถอดปลั๊ก โทนๆฮูกาเด้น สัส,neg
ต้องไปเช่าชุดอีกกกกก แพงกว่า 555,neg
ต่อไปกูจะพก ยาบ้า แทนบุหรี่ไฟฟ้า,neg
ทำเกินไป บุหรี่ไฟฟ้า ไม่ไช่ยาบ้า,neg
ที่เดอะมอลบางกะปิร้านหายไปไหนอ่า,neg
นครศรีธรรมราชไม่มีแล้วเสียดายจัง,neg
นังเอแบค แก ค่าแท็กซี่ 340 อิเวน,neg
นิสสัน navara PPV? เชย แก่ โบราณ,neg
นิสสันเบียดโตโยต้าขึ้นอันดับ2โลก,neg
เนอะๆๆ 7-11 ยีงไม่มีอ่ะ ส่องมาละ,neg
ในภาพเหมือนเห็ดไม่ได้ลวกสุกเลย😂,neg
บ้าไปแล้ววววววเจ้าหน้าที่.......,neg
บิ๊กซี มหาชัย ไม่มีเหรอออ เสียใจ,neg
เบลนแม่งเหี้ยยยย รสชาติหมาไม่แดก,neg
ป่มโดนไป20000แล้ว ไม่อย่ากโดนอีก,neg
ปวดหัวชิปหาย ก้อาจจะเปนบางคนมั้ง,neg
แปลกดีจังไม่แจ้งสาขาที่ร่วมในโพส,neg
โป้งแอดมิน โปรนี้ไม่มีพิษณุโลก😢,neg
ผมโดน70000จาก100000เยดลุ่ๆๆๆๆๆๆๆ,neg
ผ้าอนามัยเย็นมันค่อนไปทางทรมานนะ,neg
พ่องตายยย อีดอก แบนแมร่งเลยย 555,neg
เพิ่งสั่งเป็ดย่างไปเองเสียดายจัง,neg
แพงจังทำเดร็กเองเถอะ555555555555,neg
แพงไปครับ สู้ มาสด้า zx 3 ไม่ได้,neg
แพ้โซฟีอ่ะพี่ แบบแม่ซื้อมาให้ ㅠㅠ,neg
แพ้ผ้าอนามัยอีกล่ะ คันตูด 555555,neg
มันไม่อิ่มเร็วไง เกี๊ยวมีแต่แป้ง,neg
มาสด้า 2 ดาวน์น้อย ผ่อนแพงแน่นอน,neg
เมาเหี้ยๆ บาคาดี้2ช็อต5555555555,neg
ไม่ชอบบบ หมูจุ่มชีสดีกว่า 555555,neg
ไม่ใช่พยาธินะคะ แต่เป็นฝี 😨😨😨,neg
ไม่มีอยู่แล้วเพราะกูไม่กินเอ็มเค,neg
ยาบ้ายังโทษน้อยเลย RIP กฏหมายไทย,neg
รสชาติไม่สมราคา “เย็นชืดจืดสนิท”,neg
รอไม่ไหวแล้ว อยากจะไปเดี๋ยวนี้55,neg
แล้วแบบนี้ผลแลปน่าเชื่อถือไหมอ่ะ,neg
สปายแม่งรสชาติอย่างกับน้ำล้างตีน,neg
สาระแน!555555 เอกชัย รื่นพิทักษ์,neg
สาสสสส พูดเรื่องเงินแล้วปวดใจชิบ,neg
เสียเวลาดูชิบหายยยผ้าอนามัย55555,neg
หนองของวัวที่ติดเชื้อไวรัสรึป่าว,neg
หมดแล้วนิคะ 😂😂😂 ให้น้อยไปป่าว,neg
หัวร้อนกับร้านอินนิสฟรีที่เกามาก,neg
หืออออออ ส-อ นี้ ต้องกลับบ้านนนน,neg
อยากเห็นน้องก้อนกินฝีหนองโชว์ค่ะ,neg
อย่าชวนสิ่บอกว่าลดน้ำหนักกก 😂😂,neg
อย่าให้ควันออกเสียของ 5555😂😂😂,neg
เอสเคทูแม่งเลย ล้อเล่น5555555555,neg
